player_name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,GW,club_name,position_index,position,season
Romain Saïss,0,87,0,0,0,17,0,7,72,2.4,0,0,426,0,0,338,1,3,0,2.7,21.8,0,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,90,0,0,16,0,0,0,0,4,0,34,0,28752,0,4,1,1,3,3,0,-882,629,1511,42,False,0,1,34,Wolverhampton Wanderers,3,Defensive Midfield,2018/2019
Romelu Lukaku,0,18,0,0,0,5,0,0,16,23.1,0,0,306,0,0,337,0,1,0,4.2,4.4,2,2019-04-13T16:30:00Z,13 Apr 17:30,0,0,74,0,0,19,0,0,0,0,0,0,34,0,278674,3,0,0,1,2,14,2,12724,23033,10309,108,True,0,0,34,Manchester United,5,Centre-Forward,2018/2019
Ross Barkley,0,3,0,0,0,4,0,2,2,0.3,0,0,127,0,0,336,0,0,0,0.4,3.2,0,2019-04-14T15:30:00Z,14 Apr 16:30,0,0,15,0,0,12,0,0,0,0,0,0,34,0,90524,0,0,0,0,2,0,1,-3982,621,4603,51,False,0,0,34,Chelsea FC,3,Central Midfield,2018/2019
Ruben Loftus-Cheek,0,35,0,0,0,9,0,2,33,4.4,1,0,132,0,0,336,2,2,0,1.2,3.6,0,2019-04-14T15:30:00Z,14 Apr 16:30,0,0,74,0,0,12,0,0,0,0,8,0,34,0,38739,5,0,0,0,2,4,2,3010,5552,2542,52,False,0,0,34,Chelsea FC,3,Central Midfield,2018/2019
Ryan Babel,1,18,1,0,3,36,1,0,16,40.4,3,0,575,0,0,334,0,0,1,12.6,64.6,3,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,82,1,0,8,0,0,0,0,4,0,34,0,22890,6,0,0,0,2,21,14,225,2893,2668,55,True,0,0,34,Fulham FC,4,Left Winger,2018/2019
Ryan Bennett,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0,338,0,0,0,0,0,0,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,0,0,0,16,0,0,0,0,0,0,34,0,503770,0,0,0,1,3,0,0,-3684,20945,24629,41,False,0,0,34,Wolverhampton Wanderers,2,Centre-Back,2018/2019
Ryan Bertrand,0,21,0,0,0,4,0,7,10,0.3,0,0,330,0,0,338,1,1,0,2.1,19,0,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,90,0,0,20,0,0,0,0,1,0,34,0,124482,1,0,0,1,3,2,1,4703,7013,2310,48,True,0,1,34,Southampton FC,2,Left-Back,2018/2019
Ryan Fraser,2,44,1,0,2,53,1,2,37,51.8,0,0,40,0,0,331,0,0,1,14.3,80.4,3,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,90,0,1,3,0,0,0,0,3,0,34,0,1402509,2,0,0,5,0,11,16,-117704,22025,139729,63,False,0,0,34,AFC Bournemouth,4,Left Winger,2018/2019
Ryan Fredericks,0,15,0,0,0,-4,0,1,10,0.6,0,0,408,0,0,337,1,1,0,0,0,0,2019-04-13T16:30:00Z,13 Apr 17:30,0,0,14,0,0,14,0,1,0,0,0,0,34,0,11283,0,0,0,1,2,0,0,-442,37,479,45,False,0,1,34,West Ham United,2,Right-Back,2018/2019
Ryan Schofield,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,339,0,0,0,0,0,0,2019-04-13T11:30:00Z,13 Apr 12:30,0,0,0,0,0,17,0,0,0,0,0,0,34,0,6184,0,0,0,0,4,0,0,-247,4,251,40,False,0,0,34,Huddersfield Town,1,Goalkeeper,2018/2019
Ryan Sessegnon,0,22,0,0,0,5,1,1,14,1.3,0,0,184,0,0,334,0,0,0,0.9,5.2,0,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,90,0,0,8,0,0,0,0,9,0,34,0,117857,6,1,0,0,2,2,3,-393,220,613,60,True,0,0,34,Fulham FC,3,Left Midfield,2018/2019
Sadio Mané,0,32,0,0,1,30,1,0,29,30.7,0,0,251,0,0,336,1,0,1,12.9,40.6,2,2019-04-14T15:30:00Z,14 Apr 16:30,0,0,90,0,1,6,0,0,0,0,5,0,34,0,2097946,5,0,1,0,2,58,9,-102178,62416,164594,101,True,1,0,34,Liverpool FC,4,Left Winger,2018/2019
Samir Nasri,0,0,0,0,0,0,0,0,0,0,0,0,569,0,0,337,0,0,0,0,0,0,2019-04-13T16:30:00Z,13 Apr 17:30,0,0,0,0,0,14,0,0,0,0,0,0,34,0,14071,0,0,0,1,2,0,0,-2520,14,2534,50,False,0,0,34,West Ham United,4,Attacking Midfield,2018/2019
Sam Byram,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,337,0,0,0,0,0,0,2019-04-13T16:30:00Z,13 Apr 17:30,0,0,0,0,0,14,0,0,0,0,0,0,34,0,1233,0,0,0,1,2,0,0,0,1,1,45,False,0,0,34,West Ham United,2,Right-Back,2018/2019
Sam Gallagher,0,0,0,0,0,0,0,0,0,0,0,0,574,0,0,338,0,0,0,0,0,0,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,0,0,0,20,0,0,0,0,0,0,34,0,9417,0,0,0,1,3,0,0,481,1324,843,45,True,0,0,34,Southampton FC,5,Centre-Forward,2018/2019
Sam McQueen,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,338,0,0,0,0,0,0,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,0,0,0,20,0,0,0,0,0,0,34,0,28743,0,0,0,1,3,0,0,-105,4,109,40,True,0,0,34,Southampton FC,2,Left-Back,2018/2019
Scott Dann,0,20,0,0,0,13,0,12,16,0.3,1,0,139,0,0,333,0,3,0,4.3,36.6,0,2019-04-14T13:05:00Z,14 Apr 14:05,0,0,90,0,0,13,0,0,0,0,4,0,34,0,1338,0,0,1,3,1,6,1,-38,60,98,44,True,0,0,34,Crystal Palace,2,Centre-Back,2018/2019
Scott McTominay,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,337,0,0,0,0,0,0,2019-04-13T16:30:00Z,13 Apr 17:30,0,0,0,0,0,19,0,0,0,0,0,0,34,0,61679,0,0,0,1,2,0,0,4937,7872,2935,42,True,0,0,34,Manchester United,3,Central Midfield,2018/2019
Sead Kolasinac,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,340,0,0,0,0,0,0,2019-04-15T19:00:00Z,15 Apr 20:00,0,0,0,0,0,18,0,0,0,0,0,0,34,0,425846,0,0,0,1,0,0,0,18025,69556,51531,50,False,0,0,34,Arsenal FC,2,Left-Back,2018/2019
Seamus Coleman,0,38,1,0,0,20,0,2,29,26.8,0,0,157,0,0,334,0,2,0,4.1,13.8,1,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,90,0,1,9,0,0,0,0,10,0,34,0,94286,1,2,0,0,2,0,1,10602,13612,3010,52,False,0,0,34,Everton FC,2,Right-Back,2018/2019
Sean Longstaff,0,0,0,0,0,0,0,0,0,0,0,0,531,0,0,335,0,0,0,0,0,0,2019-04-12T19:00:00Z,12 Apr 20:00,0,0,0,0,0,11,0,0,0,0,0,0,34,0,4323,0,0,0,1,0,0,0,-774,34,808,45,False,0,0,34,Newcastle United,3,Central Midfield,2018/2019
Sean Morrison,0,22,0,0,0,11,0,10,10,0,0,0,90,0,0,332,2,2,0,2.3,19,0,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,90,0,0,4,0,0,0,0,7,0,34,0,25607,0,0,0,0,2,4,1,4230,5495,1265,47,False,0,0,34,Cardiff City,2,Centre-Back,2018/2019
Sean Morrison,0,19,0,0,3,33,1,13,12,0.2,0,0,90,0,0,302,2,0,1,11.5,73.4,0,2019-04-16T18:45:00Z,16 Apr 19:45,0,0,90,0,0,3,0,0,0,0,0,0,34,0,25607,0,0,1,2,0,41,15,4230,5495,1265,47,False,0,0,34,Cardiff City,2,Centre-Back,2018/2019
Sebastian Prödl,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,340,0,0,0,0,0,0,2019-04-15T19:00:00Z,15 Apr 20:00,0,0,0,0,0,1,0,0,0,0,0,0,34,0,3641,0,0,0,1,0,0,0,3,19,16,42,True,0,0,34,Watford FC,2,Centre-Back,2018/2019
Serge Aurier,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,339,0,0,0,0,0,0,2019-04-13T11:30:00Z,13 Apr 12:30,0,0,0,0,0,10,0,0,0,0,0,0,34,0,33035,0,0,0,0,4,0,0,-166,6,172,57,True,0,0,34,Tottenham Hotspur,2,Right-Back,2018/2019
Sergio Agüero,0,24,0,0,0,7,1,0,18,14.9,0,0,280,0,0,333,0,0,0,3.9,2.2,1,2019-04-14T13:05:00Z,14 Apr 14:05,0,0,74,1,0,7,0,0,0,0,3,0,34,0,2319681,1,1,1,3,1,22,2,124595,222536,97941,117,False,0,0,34,Manchester City,5,Centre-Forward,2018/2019
Sergio Rico,0,24,0,0,0,23,1,2,11,0,0,0,509,0,0,334,0,0,0,1,10.2,0,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,90,0,0,8,0,0,0,0,8,0,34,1,21954,0,0,0,0,2,0,6,-785,211,996,44,True,0,0,34,Fulham FC,1,Goalkeeper,2018/2019
Sergio Romero,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,337,0,0,0,0,0,0,2019-04-13T16:30:00Z,13 Apr 17:30,0,0,0,0,0,19,0,0,0,0,0,0,34,0,4485,0,0,0,1,2,0,0,-7,20,27,49,True,0,0,34,Manchester United,1,Goalkeeper,2018/2019
Shane Duffy,0,44,0,0,0,15,0,5,34,10.9,1,0,49,0,0,331,1,5,0,3.8,25.2,1,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,90,0,0,2,0,0,0,0,8,0,34,0,694170,0,1,0,5,0,2,0,271971,284884,12913,48,True,0,0,34,Brighton & Hove Albion,2,Centre-Back,2018/2019
Shane Duffy,0,60,0,0,0,12,0,6,44,0.8,0,0,49,0,0,302,1,2,0,6.1,28.8,0,2019-04-16T18:45:00Z,16 Apr 19:45,0,0,90,0,0,5,0,0,0,0,9,0,34,0,694170,1,0,0,2,0,31,1,271971,284884,12913,48,True,0,0,34,Brighton & Hove Albion,2,Centre-Back,2018/2019
Shane Long,0,9,0,0,1,25,0,0,4,1.2,0,0,347,0,0,338,2,0,1,6.5,31.2,0,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,29,0,0,20,0,0,0,0,2,0,34,0,127155,0,0,0,1,3,33,6,10382,15721,5339,46,True,0,0,34,Southampton FC,5,Centre-Forward,2018/2019
Shinji Okazaki,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,335,0,0,0,0,0,0,2019-04-12T19:00:00Z,12 Apr 20:00,0,0,0,0,0,15,0,0,0,0,0,0,34,0,34400,0,0,0,1,0,0,0,-77,231,308,52,True,0,0,34,Leicester City,5,Centre-Forward,2018/2019
Shkodran Mustafi,0,67,0,0,1,26,1,9,52,3,0,0,7,0,0,340,1,0,0,2.3,16.2,0,2019-04-15T19:00:00Z,15 Apr 20:00,0,0,90,0,0,18,0,0,0,0,3,0,34,0,68088,1,2,1,1,0,4,7,2845,4543,1698,54,False,0,0,34,Arsenal FC,2,Centre-Back,2018/2019
Simon Francis,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,331,0,0,0,0,0,0,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,0,0,0,3,0,0,0,0,0,0,34,0,12730,0,0,0,5,0,0,0,-87,12,99,43,False,0,0,34,AFC Bournemouth,2,Right-Back,2018/2019
Simon Mignolet,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,336,0,0,0,0,0,0,2019-04-14T15:30:00Z,14 Apr 16:30,0,0,0,0,0,6,0,0,0,0,0,0,34,0,7647,0,0,0,0,2,0,0,-20,10,30,47,True,0,0,34,Liverpool FC,1,Goalkeeper,2018/2019
Sokratis Papastathopoulos,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,340,0,0,0,0,0,0,2019-04-15T19:00:00Z,15 Apr 20:00,0,0,0,0,0,18,0,0,0,0,0,0,34,0,74346,0,0,0,1,0,0,0,-4830,1306,6136,51,False,0,0,34,Arsenal FC,2,Centre-Back,2018/2019
Sol Bamba,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,332,0,0,0,0,0,0,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,0,0,0,4,0,0,0,0,0,0,34,0,119504,0,0,0,0,2,0,0,-11593,184,11777,45,False,0,0,34,Cardiff City,2,Centre-Back,2018/2019
Sol Bamba,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,302,0,0,0,0,0,0,2019-04-16T18:45:00Z,16 Apr 19:45,0,0,0,0,0,3,0,0,0,0,0,0,34,0,119504,0,0,0,2,0,0,0,-11593,184,11777,45,False,0,0,34,Cardiff City,2,Centre-Back,2018/2019
Stefan Johansen,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,334,0,0,0,0,0,0,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,0,0,0,8,0,0,0,0,0,0,34,0,2901,0,0,0,0,2,0,0,-11,1,12,50,True,0,0,34,Fulham FC,3,Central Midfield,2018/2019
Stephan Lichtsteiner,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,340,0,0,0,0,0,0,2019-04-15T19:00:00Z,15 Apr 20:00,0,0,0,0,0,18,0,0,0,0,0,0,34,0,51650,0,0,0,1,0,0,0,-180,120,300,45,False,0,0,34,Arsenal FC,2,Right-Back,2018/2019
Stephen Ward,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,332,0,0,0,0,0,0,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,0,0,0,5,0,0,0,0,0,0,34,0,30648,0,0,0,0,2,0,0,9,128,119,47,True,0,0,34,Burnley FC,2,Left-Back,2018/2019
Steven Davis,0,0,0,0,0,0,0,0,0,0,0,0,337,0,0,338,0,0,0,0,0,0,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,0,0,0,20,0,0,0,0,0,0,34,0,2821,0,0,0,1,3,0,0,-10,0,10,46,True,0,0,34,Southampton FC,3,Central Midfield,2018/2019
Steven Defour,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,332,0,0,0,0,0,0,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,0,0,0,5,0,0,0,0,0,0,34,0,1429,0,0,0,0,2,0,0,-33,8,41,53,True,0,0,34,Burnley FC,3,Central Midfield,2018/2019
Steve Cook,0,42,0,0,0,27,1,8,36,0,0,0,27,0,0,331,0,0,0,2.8,21.2,0,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,86,0,0,3,0,0,0,0,5,0,34,0,250074,0,0,0,5,0,7,6,-7081,40,7121,43,False,0,0,34,AFC Bournemouth,2,Centre-Back,2018/2019
Stuart Armstrong,0,0,0,0,0,0,0,0,0,0,0,0,345,0,0,338,0,0,0,0,0,0,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,0,0,0,20,0,0,0,0,0,0,34,0,15109,0,0,0,1,3,0,0,-451,159,610,51,True,0,0,34,Southampton FC,3,Central Midfield,2018/2019
Tammy Abraham,0,0,0,0,0,0,0,0,0,0,0,0,496,0,0,336,0,0,0,0,0,0,2019-04-14T15:30:00Z,14 Apr 16:30,0,0,0,0,0,12,0,0,0,0,0,0,34,0,3268,0,0,0,0,2,0,0,-3,1,4,54,False,0,0,34,Chelsea FC,5,Centre-Forward,2018/2019
Terence Kongolo,0,24,0,0,0,12,0,8,19,0.8,1,0,198,0,0,339,1,4,0,2.4,23.2,0,2019-04-13T11:30:00Z,13 Apr 12:30,0,0,90,0,0,17,0,0,0,0,2,0,34,0,13376,0,1,0,0,4,0,0,-433,53,486,43,False,0,0,34,Huddersfield Town,2,Centre-Back,2018/2019
Theo Walcott,0,2,0,0,0,7,0,0,1,0,0,0,164,0,0,334,0,0,0,0.4,4,0,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,6,0,0,9,0,0,0,0,1,0,34,0,162663,0,2,0,0,2,0,1,-953,355,1308,59,False,0,0,34,Everton FC,4,Right Winger,2018/2019
Timothy Fosu-Mensah,0,32,0,0,1,27,1,7,26,10.8,1,0,511,0,0,334,0,0,0,2.5,14,1,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,65,0,0,8,0,0,0,0,4,0,34,0,21665,1,0,0,0,2,0,7,-30,44,74,45,True,0,0,34,Manchester United,2,Right-Back,2018/2019
Tim Ream,0,28,0,0,0,18,1,5,22,0.2,0,0,180,0,0,334,1,0,0,1.4,13.2,0,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,90,0,0,8,0,0,0,0,3,0,34,0,8858,0,1,1,0,2,1,5,-169,38,207,42,True,0,1,34,Fulham FC,2,Centre-Back,2018/2019
Toby Alderweireld,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,339,0,0,0,0,0,0,2019-04-13T11:30:00Z,13 Apr 12:30,0,0,0,0,0,10,0,0,0,0,0,0,34,0,233006,0,0,0,0,4,0,0,12367,17194,4827,60,True,0,0,34,Tottenham Hotspur,2,Centre-Back,2018/2019
Tomer Hemed,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,331,0,0,0,0,0,0,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,0,0,0,2,0,0,0,0,0,0,34,0,4042,0,0,0,5,0,0,0,-5,4,9,49,True,0,0,34,Brighton & Hove Albion,5,Centre-Forward,2018/2019
Tomer Hemed,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,302,0,0,0,0,0,0,2019-04-16T18:45:00Z,16 Apr 19:45,0,0,0,0,0,5,0,0,0,0,0,0,34,0,4042,0,0,0,2,0,0,0,-5,4,9,49,True,0,0,34,Brighton & Hove Albion,5,Centre-Forward,2018/2019
Tom Cairney,0,26,1,0,3,36,1,1,22,32.6,1,0,182,0,0,334,0,0,1,10.6,52.8,2,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,90,0,2,8,0,0,0,0,6,0,34,0,26698,1,0,0,0,2,21,11,-449,44,493,46,True,1,0,34,Fulham FC,3,Central Midfield,2018/2019
Tom Cleverley,0,0,0,0,0,0,0,0,0,0,0,0,388,0,0,340,0,0,0,0,0,0,2019-04-15T19:00:00Z,15 Apr 20:00,0,0,0,0,0,1,0,0,0,0,0,0,34,0,1570,0,0,0,1,0,0,0,-95,5,100,50,True,0,0,34,Watford FC,3,Central Midfield,2018/2019
Tom Davies,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,334,0,0,0,0,0,0,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,0,0,0,9,0,0,0,0,0,0,34,0,7445,0,0,0,0,2,0,0,-17,37,54,51,False,0,0,34,Everton FC,3,Central Midfield,2018/2019
Tom Heaton,0,21,0,0,1,24,1,1,7,0,0,0,67,0,0,332,0,0,0,1,10.4,0,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,90,0,0,5,0,0,0,0,6,0,34,2,36097,0,0,0,0,2,0,7,-1326,1449,2775,48,True,0,0,34,Burnley FC,1,Goalkeeper,2018/2019
Trent Alexander-Arnold,0,80,0,0,2,33,1,5,60,18.8,2,0,245,0,0,336,1,0,0,7,26.2,1,2019-04-14T15:30:00Z,14 Apr 16:30,0,0,90,0,1,6,0,0,0,0,16,0,34,0,1248863,1,2,0,0,2,25,8,-10828,55463,66291,55,True,0,0,34,Liverpool FC,2,Right-Back,2018/2019
Troy Deeney,0,7,0,0,0,-6,0,0,3,11,0,0,396,0,0,340,1,1,0,1.1,0,1,2019-04-15T19:00:00Z,15 Apr 20:00,0,0,10,0,0,1,0,0,0,0,1,1,34,0,375339,0,0,0,1,0,4,-2,66354,105568,39214,59,True,0,0,34,Watford FC,5,Centre-Forward,2018/2019
Tyrone Mings,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,331,0,0,0,0,0,0,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,0,0,0,3,0,0,0,0,0,0,34,0,6417,0,0,0,5,0,0,0,-34,2,36,42,False,0,0,34,AFC Bournemouth,2,Centre-Back,2018/2019
Vicente Guaita,0,25,0,0,0,17,0,0,14,0,0,0,137,0,0,333,0,3,0,2.3,23,0,2019-04-14T13:05:00Z,14 Apr 14:05,0,0,90,0,0,13,0,0,0,0,9,0,34,4,108447,0,0,0,3,1,0,2,-5527,10521,16048,42,True,0,0,34,Crystal Palace,1,Goalkeeper,2018/2019
Victor Lindelöf,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,337,0,0,0,0,0,0,2019-04-13T16:30:00Z,13 Apr 17:30,0,0,0,0,0,19,0,0,0,0,0,0,34,0,388715,0,0,0,1,2,0,0,-7318,19919,27237,50,True,0,0,34,Manchester United,2,Centre-Back,2018/2019
Victor Wanyama,0,71,0,0,2,38,1,0,63,4.5,2,0,366,0,0,339,1,0,1,8.8,45,0,2019-04-13T11:30:00Z,13 Apr 12:30,0,0,90,0,0,10,0,0,0,0,11,0,34,0,2642,4,4,1,0,4,38,10,23,60,37,49,True,1,0,34,Tottenham Hotspur,3,Defensive Midfield,2018/2019
Vincent Kompany,0,89,0,0,0,15,0,7,84,1.8,0,0,263,0,0,333,0,1,0,3.3,29,0,2019-04-14T13:05:00Z,14 Apr 14:05,0,0,90,0,0,7,0,0,0,0,2,0,34,0,69975,0,0,0,3,1,2,2,-737,233,970,52,False,0,0,34,Manchester City,2,Centre-Back,2018/2019
Virgil van Dijk,1,72,0,0,3,38,1,6,65,11.3,0,0,246,0,0,336,0,0,0,4.9,35.6,1,2019-04-14T15:30:00Z,14 Apr 16:30,0,0,90,0,0,6,0,0,0,0,5,0,34,0,1882663,0,0,0,0,2,2,12,-32779,15543,48322,66,True,0,0,34,Liverpool FC,2,Centre-Back,2018/2019
Víctor Camarasa,0,49,0,0,0,9,0,3,40,33.2,1,0,504,0,0,332,0,2,0,4,6.2,2,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,90,0,0,4,0,0,0,0,6,0,34,0,196623,3,0,1,0,2,1,1,67259,91730,24471,45,False,0,1,34,Cardiff City,3,Central Midfield,2018/2019
Víctor Camarasa,1,32,1,0,0,23,1,2,27,30.3,2,0,504,0,0,302,1,0,0,5.5,23,2,2019-04-16T18:45:00Z,16 Apr 19:45,0,0,90,0,0,3,0,0,0,0,5,0,34,0,196623,4,0,0,2,0,2,6,67259,91730,24471,45,False,0,0,34,Cardiff City,3,Central Midfield,2018/2019
Wayne Hennessey,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,333,0,0,0,0,0,0,2019-04-14T13:05:00Z,14 Apr 14:05,0,0,0,0,0,13,0,0,0,0,0,0,34,0,162432,0,0,0,3,1,0,0,-5247,125,5372,44,True,0,0,34,Crystal Palace,1,Goalkeeper,2018/2019
Wes Morgan,0,85,0,0,0,13,0,7,71,1.2,0,0,215,0,0,335,1,1,0,2.2,21.2,0,2019-04-12T19:00:00Z,12 Apr 20:00,0,0,90,0,0,15,0,0,0,0,3,0,34,0,129499,0,0,0,1,0,0,2,9662,19289,9627,46,True,0,0,34,Leicester City,2,Centre-Back,2018/2019
Wilfred Ndidi,0,97,0,0,0,12,0,3,88,13.8,0,0,227,0,1,335,1,1,0,2.4,8.8,1,2019-04-12T19:00:00Z,12 Apr 20:00,0,0,71,0,0,15,0,0,0,0,11,0,34,0,52463,4,1,1,1,0,1,2,-1343,776,2119,49,True,0,0,34,Leicester City,3,Defensive Midfield,2018/2019
Wilfried Zaha,0,24,0,0,0,5,0,0,19,2.7,4,0,151,0,0,333,0,3,0,5.1,11.2,0,2019-04-14T13:05:00Z,14 Apr 14:05,0,0,90,0,0,13,0,0,0,0,3,0,34,0,794047,10,2,0,3,1,37,2,-34783,9457,44240,69,True,0,0,34,Crystal Palace,4,Right Winger,2018/2019
Willian Borges Da Silva,0,42,1,0,0,15,0,2,35,30.2,1,0,124,0,0,336,0,2,0,6.1,19.4,2,2019-04-14T15:30:00Z,14 Apr 16:30,0,0,90,0,1,12,0,0,0,0,8,0,34,0,253504,4,0,1,0,2,11,2,-15376,922,16298,71,False,0,0,34,Chelsea FC,4,Right Winger,2018/2019
Willy Boly,0,79,0,0,2,33,0,11,67,11.8,2,0,423,0,0,338,0,3,1,10.1,64.2,1,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,90,0,0,16,0,0,0,0,8,0,34,0,297608,1,2,2,1,3,25,9,10354,24030,13676,47,False,0,0,34,Wolverhampton Wanderers,2,Centre-Back,2018/2019
Willy Caballero,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,336,0,0,0,0,0,0,2019-04-14T15:30:00Z,14 Apr 16:30,0,0,0,0,0,12,0,0,0,0,0,0,34,0,8658,0,0,0,0,2,0,0,-237,21,258,47,False,0,0,34,Chelsea FC,1,Goalkeeper,2018/2019
Will Hughes,0,36,0,0,0,6,0,6,32,15.9,0,0,392,0,0,340,5,1,0,6.6,10.2,1,2019-04-15T19:00:00Z,15 Apr 20:00,0,0,90,0,0,1,0,0,0,0,5,0,34,0,37508,1,1,2,1,0,40,1,4350,8400,4050,49,True,0,1,34,Watford FC,3,Central Midfield,2018/2019
Will Norris,0,0,0,0,0,0,0,0,0,0,0,0,422,0,0,338,0,0,0,0,0,0,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,0,0,0,16,0,0,0,0,0,0,34,0,137739,0,0,0,1,3,0,0,-533,1955,2488,39,False,0,0,34,Wolverhampton Wanderers,1,Goalkeeper,2018/2019
Winston Reid,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,337,0,0,0,0,0,0,2019-04-13T16:30:00Z,13 Apr 17:30,0,0,0,0,0,14,0,0,0,0,0,0,34,0,1046,0,0,0,1,2,0,0,8,23,15,44,False,0,0,34,West Ham United,2,Centre-Back,2018/2019
Xherdan Shaqiri,0,1,0,0,0,2,0,0,1,0.3,0,0,462,0,0,336,1,0,0,0,0,0,2019-04-14T15:30:00Z,14 Apr 16:30,0,0,1,0,0,6,0,0,0,0,0,0,34,0,130604,0,0,0,0,2,0,1,-1255,92,1347,68,True,0,0,34,Liverpool FC,4,Right Winger,2018/2019
Yan Valery,0,17,0,0,0,7,0,3,9,10.6,0,0,556,0,0,338,1,1,0,1.9,8.6,1,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,83,0,0,20,0,0,0,0,2,0,34,0,207968,0,0,0,1,3,0,2,77680,98670,20990,41,True,0,0,34,Southampton FC,2,Right-Back,2018/2019
Yerry Mina,0,0,0,0,0,0,0,0,0,0,0,0,506,0,0,334,0,0,0,0,0,0,2019-04-13T14:00:00Z,13 Apr 15:00,0,0,0,0,0,9,0,0,0,0,0,0,34,0,32458,0,0,0,0,2,0,0,-355,12,367,54,False,0,0,34,Everton FC,2,Centre-Back,2018/2019
Yoshinori Muto,0,0,0,0,0,0,0,0,0,0,0,0,488,0,0,335,0,0,0,0,0,0,2019-04-12T19:00:00Z,12 Apr 20:00,0,0,0,0,0,11,0,0,0,0,0,0,34,0,3318,0,0,0,1,0,0,0,-16,36,52,56,False,0,0,34,Newcastle United,5,Centre-Forward,2018/2019
Youri Tielemans,0,89,1,0,0,11,0,2,77,20.8,0,0,591,0,0,335,1,1,0,4.2,11.6,1,2019-04-12T19:00:00Z,12 Apr 20:00,0,0,90,0,0,15,0,0,0,0,12,0,34,0,169005,4,0,0,1,0,10,1,12498,36575,24077,61,True,0,1,34,Leicester City,3,Central Midfield,2018/2019
